what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1479323744805
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1479323745803
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1479323745869
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1479323745870
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1479323747111
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1479323747112
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479323756708
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1479323791514
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479323794682
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1479323794941
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1479323794997
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1479323795138
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1479323804483
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1479323804822
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1479323804895
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1479323813010
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1479323813327
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1479323813395
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1479323841503
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1479323843323
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1479323855513
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1479323882158
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479323906016
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324228102
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1479324229642
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1479324231408
error,log,,,"Unhandled event loop exception",1479324234800
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1479324239031
started,bundle,org.eclipse.debug.ui,3.7.101.v20110817_r371,"org.eclipse.debug.ui",1479324241699
started,bundle,org.eclipse.jdt.debug,3.7.1.v20110802_r371,"org.eclipse.jdt.debug",1479324241870
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1479324241953
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324242586
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324243916
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1479324244004
started,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1479324244201
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1479324247213
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324249112
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324250822
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324255080
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324288831
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1479324291304
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324293027
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324294164
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1479324296451
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324297584
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324298558
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324313025
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324352272
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324354022
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324366980
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1479324368501
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1479324370295
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324372816
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324374434
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324386915
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324388974
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1479324389009
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1479324389588
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324390917
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324392434
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1479324399215
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1479324399299
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324399320
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324400476
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1479324402839
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.ClassFileEditor",1479324402840
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1479324407613
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324422588
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324433250
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324433357
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324434664
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324436526
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324513302
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1479324517473
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1479324517984
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1479324517985
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1479324535007
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1479324535301
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1479324535362
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1479324552375
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1479324552375
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324567553
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324591650
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1479324600566
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1479324602818
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324604626
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324606999
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1479324628033
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1479324629735
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1479324629977
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324637012
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324638681
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1479324644148
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324645370
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324647342
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324652777
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324661645
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1479324669123
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1479324681097
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324683422
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324685182
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1479324698981
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479324807334
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479325578658
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1479325580844
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1479325580898
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1479325584378
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1479325584659
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1479325586426
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1479325586761
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1479325586817
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1479325588445
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1479325588445
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479325595050
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479325597627
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479325610459
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479325695417
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479325695492
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479325697795
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1479325713806
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1479325714879
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1479325716509
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1479325726009
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1479325731291
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1479325732340
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.redo",1479325733425
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1479325745370
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1479325748453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479325749620
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479325751133
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1479325753105
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1479325761533
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1479325766142
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479325769588
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479325772951
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1479325773924
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479325778307
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479325779433
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1479325781807
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479325792689
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479325793714
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479325803798
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479325813683
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479325817679
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479325870265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479325919803
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479326037802
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479326039314
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479326040586
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479326070974
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479326072923
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479326104642
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479326106256
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479326156969
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479326158280
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479326220256
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479326221745
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479326262577
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479326264436
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1479326264596
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1479326265116
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1479326265136
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1479326265216
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1479326265228
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1479326265242
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1479326265247
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1479326265247
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1479326265247
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1479326265256
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1479326265274
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1479326265287
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1479326265287
stopped,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1479326265288
stopped,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1479326265297
stopped,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1479326265308
stopped,bundle,org.eclipse.help.base,3.6.1.v201109091335,"org.eclipse.help.base",1479326265316
stopped,bundle,org.eclipse.equinox.http.jetty,2.0.100.v20110502,"org.eclipse.equinox.http.jetty",1479326265328
stopped,bundle,org.eclipse.m2e.core.ui,1.0.100.20110804-1717,"org.eclipse.m2e.core.ui",1479326265347
stopped,bundle,org.eclipse.m2e.core,1.0.100.20110804-1717,"org.eclipse.m2e.core",1479326265356
stopped,bundle,org.eclipse.mylyn.ide.ant,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ant",1479326265364
stopped,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1479326265370
stopped,bundle,org.eclipse.ant.launching,1.0.100.v20110506,"org.eclipse.ant.launching",1479326265379
stopped,bundle,org.eclipse.egit.mylyn.ui,1.1.0.201109151100-r,"org.eclipse.egit.mylyn.ui",1479326265389
stopped,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1479326265389
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110502-1955,"org.eclipse.equinox.p2.ui.sdk",1479326265390
stopped,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1479326265390
stopped,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1479326265392
stopped,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1479326265392
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20110305-1450,"org.eclipse.jdt.apt.ui",1479326265400
stopped,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui",1479326265400
stopped,bundle,org.eclipse.wb.swing.databinding,1.1.0.r37x201109091143,"org.eclipse.wb.swing.databinding",1479326265402
stopped,bundle,org.eclipse.wb.core.databinding,1.1.0.r37x201109091012,"org.eclipse.wb.core.databinding",1479326265409
stopped,bundle,org.eclipse.wb.swing.FormLayout,1.1.0.r37x201109091143,"org.eclipse.wb.swing.FormLayout",1479326265418
stopped,bundle,org.eclipse.wb.swing.MigLayout,1.1.0.r37x201109091143,"org.eclipse.wb.swing.MigLayout",1479326265427
stopped,bundle,org.eclipse.wb.swing.java6,1.1.0.r37x201109091143,"org.eclipse.wb.swing.java6",1479326265428
stopped,bundle,org.eclipse.wb.swing.jsr296,1.1.0.r37x201109091143,"org.eclipse.wb.swing.jsr296",1479326265433
stopped,bundle,org.eclipse.wb.swing,1.1.0.r37x201109091143,"org.eclipse.wb.swing",1479326265456
stopped,bundle,org.eclipse.wb.core.ui,1.1.0.r37x201109091028,"org.eclipse.wb.core.ui",1479326265461
stopped,bundle,org.eclipse.wb.layout.group,1.1.0.r37x201109091112,"org.eclipse.wb.layout.group",1479326265477
stopped,bundle,org.eclipse.wb.os.macosx,1.1.0.r37x201109091012,"org.eclipse.wb.os.macosx",1479326265488
stopped,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1479326265488
stopped,bundle,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui",1479326265488
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1479410514244
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1479410514245
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1479410514246
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1479410514252
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1479410514263
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1479410514264
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1479410514271
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1479410514271
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1479410514272
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1479410514273
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1479410514273
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1479410514273
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1479410514285
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1479410514285
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1479410514286
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1479410514286
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1479410514296
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1479410514298
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1479410514337
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1479410514352
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1479410514353
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1479410514360
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1479410514360
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1479410514360
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1479410514361
